Vehicle No,Vehicle Name  ,Company  ,Latitude,Longitude,Gps,Branch,Vehicletype,Gpsactualtime,Datetime,Status,Devicemodel,Speed,Imeino,Odometer,Poi,Immobilize State  ,Ign,Driver First Name,Angle,Sos,Externalvolt,Driver Last Name,Power,Location
MH04FJ6600,--,SWM,19.4517733,72.80727,ON,A,Crane,21-10-2024 07:16:52,21-10-2024 07:16:53,RUNNING,FMB920,0,352016706570363,8829061,2.56 km from Raj palace masjid,--,ON,--,197,--,27.94,--,ON,"Ruchi Veg Restaurant, Shripal Shipping Center, Agashi Rd, Kamanwala Nagar, Virat Nagar, Virar West, Virar, Maharashtra (NE)"
MH28D3300 Z12,--,SWM,19.402385,72.8594433,ON,F,Forklift,21-10-2024 07:16:57,21-10-2024 07:16:58,STOP,FMB920,0,352016706590817,5613623,--,--,OFF,--,209,--,13.15,--,ON,"KGN Rukaya Shop, Golani Naka, Vasai East, Rajavali, Maharashtra (SE)"
MH48J0206,--,SWM,19.41831,72.8208449,ON,D,Compactor,21-10-2024 07:17:00,21-10-2024 07:17:00,IDLE,FMB920,0,352016706543303,607054,1.41 km from Rehan Medical,--,ON,--,37,--,14.08,--,ON,"Fresh Hot Chips, Shop Saidham Tower, Achole, Rd No. 4, Moregaon Talao, Nalasopara East, Thane, Maharashtra (SW)"
MH48J0754,--,SWM,19.4331399,72.8183383,ON,B,Compactor,21-10-2024 07:16:56,21-10-2024 07:16:56,RUNNING,FMB920,19,352016706609930,7225717,0.18 km from Raj palace masjid,--,ON,--,171,--,13.62,--,ON,"1, Oswal Nagari, Nalasopara East, Nala Sopara, Maharashtra (NW)"
MH48J0749,--,SWM,19.422555,72.8205766,ON,B,Forklift,21-10-2024 07:16:55,21-10-2024 07:16:55,IDLE,FMB920,0,352016706610110,6994214,1.02 km from Raj palace masjid,--,ON,--,177,--,15.99,--,ON,"Noor Masjid Juma 2.30, Nilemore, Morya Nagar, Nala Sopara, Maharashtra (NE)"
MH48AY372 Z15,--,SWM,19.4057866,72.8737366,ON,G,Compactor,21-10-2024 07:16:55,21-10-2024 07:16:56,RUNNING,FMB920,23,352016706609963,3961796,--,--,ON,--,94,--,27.41,--,ON,"Vasai Virar City Municipal Corporation Hospital, 3, Sativali Rd, Golani Naka, Vasai East, sativli, Maharashtra (NE)"
MH48G0599,--,SWM,19.4625,72.81454,ON,C,Forklift,21-10-2024 07:17:00,21-10-2024 07:17:00,RUNNING,FMB920,4,352016706554102,5166171,--,--,ON,--,4,--,13.99,--,ON,"The Thane Dist Cent Bank, Veer Savarkar Marg, Chaudhari Wadi, Virar East, Virar, Maharashtra (NE)"
5755120532361,--,RTSVVMC,19.4718416,72.8201783,ON,RTSVVMC,CamperVan,21-10-2024 07:17:02,21-10-2024 07:17:02,RUNNING,FMB920,0,352016706590619,14159218,--,--,ON,--,58,--,27.25,--,ON,"205, Chandansar Rd, Sai Nath Nagar, Virar East, Virar, Maharashtra (NE)"
MH48AY245 Z17,--,SWM,19.38869,72.805455,ON,H,Compactor,21-10-2024 07:17:01,21-10-2024 07:17:02,RUNNING,FMB920,0,352016706590460,7273812,--,--,ON,--,4,--,27.45,--,ON,"Shree Tulja Bhavani Temple, Vasai-Nalasopra Salt Plant, Vasai West, Tarkhad, Maharashtra (SE)"
MH48J495 Z3,--,SWM,19.4028983,72.7793083,ON,B,Compactor,21-10-2024 07:16:10,21-10-2024 07:16:10,STOP,FMB920,0,352016706543295,7591564,--,--,OFF,--,219,--,13.18,--,ON,"Hotel Nityanand(Anna Hotel), Wagholi - Nirmal Road, Nirmal Rd, Nirmal, Nalasopara West, Nala Sopara, Maharashtra (NE)"
MH48J753 Z17,--,SWM,19.3837633,72.8381833,ON,I,Compactor,21-10-2024 07:17:02,21-10-2024 07:17:02,IDLE,FMB920,0,352016706590395,4678144,--,--,ON,--,128,--,13.61,--,ON,"Mosque, Vasai, Samarth Krupa Nagar, Vasai East, Vasai-Virar, Maharashtra (NE)"
MH04BU9930,--,RTSVVMC,19.420315,72.8176149,ON,RTSVVMC,CamperVan,21-10-2024 07:17:01,21-10-2024 07:17:02,RUNNING,FMB920,3,352016706590379,1269176,0.99 km from U. S. School,--,ON,--,221,--,27.47,--,ON,"Sonal Amit Shopping Center, Panchal Nagar, Lakshmiben Chedda Nagar, Nalasopara West, Nala Sopara, Maharashtra (NW)"
MH48CB0218,--,SWM,19.468125,72.8089616,ON,A,Forklift,21-10-2024 07:17:01,21-10-2024 07:17:01,RUNNING,FMB920,34,352016706554037,7568869,--,--,ON,--,66,--,14.25,--,ON,"J 11, Narangi Bypass Rd, Dongarpada, Rustomjee Global City, Virar West, Virar, Maharashtra (NE)"
MH04CU3366 Z15,--,SWM,19.4068183,72.873305,ON,G,Crane,21-10-2024 07:16:59,21-10-2024 07:16:59,STOP,FMB920,0,352016706590585,4692859,--,--,OFF,--,171,--,11.81,--,ON,"Sankat Mochan Hanuman Mandir, Sativali Rd, Rathod Nagar, Golani Naka, Waliv, Nala Sopara, Maharashtra (NE)"
5755120532380,--,RTSVVMC,19.4522483,72.8080083,ON,RTSVVMC,CamperVan,21-10-2024 07:16:56,21-10-2024 07:16:57,IDLE,FMB920,0,352016706554110,8948867,"1.38 km from GAGANGIRI COMP(RANPADA), BOLINJ, VIRAR (W)",--,ON,--,161,--,13.51,--,ON,"Vasai Janata Sahakari Bank - Virar West Branch, Haridarshan Apt., 1st Floor,, Raja Chatrapati Shivaji Marg, Virar West, Kamanwala Nagar, Virat Nagar, Virar East, Virar, Maharashtra (SW)"
MH04B1418 Z13,--,RTSVVMC,19.4260616,72.8383966,ON,F,Forklift,21-10-2024 07:17:02,21-10-2024 07:17:02,RUNNING,FMB920,7,352016706590478,5032444,1.69 km from Rahmat Nagar,--,ON,--,267,--,14.03,--,ON,"Pelhar Rd, Mahan, Nalasopara East, Bilalpada, Maharashtra (SW)"
MH48AY240 Z8,--,SWM,19.4048466,72.8262699,ON,A,Compactor,21-10-2024 07:16:57,21-10-2024 07:16:57,IDLE,FMB920,0,352016706553864,5924001,--,--,ON,--,67,--,27.64,--,ON,"Vrindavan Gardens, Vrindavan Gardens, Yashwant Viva Township,, New Nallasopara Vasai Link Road, Near D-Mart, Vasai (E), Yashvant Viva Twp, Nalasopara East, thane, Maharashtra (SE)"
MH48C0285,--,SWM,19.4510599,72.8130416,ON,A,Truck,21-10-2024 07:16:58,21-10-2024 07:16:58,IDLE,FMB920,0,352016706543378,4237795,2.25 km from Raj palace masjid,--,ON,--,157,--,13.26,--,ON,"State Bank of India, Mohak Plaza, Gr. Floor, Nr, Manvelpada Rd, Pimpal Wadi, Virar East, Virar, Maharashtra (NW)"
MH48Y238,--,SWM,19.4119533,72.8234366,ON,D,Compactor,21-10-2024 07:16:56,21-10-2024 07:16:57,IDLE,FMB920,0,352016706611639,5038438,1.98 km from Rehan Medical,--,ON,--,308,--,27.28,--,ON,"menuka chinese, ujala apt shop no 2, Alkapuri Station Rd, Yashvant Viva Twp, Nalasopara East, Nala Sopara, Maharashtra (NE)"
MH48C0080,--,SWM,19.4541849,72.8104283,ON,A,Forklift,21-10-2024 07:16:57,21-10-2024 07:16:57,STOP,FMB920,0,352016706554029,4910850,--,--,OFF,--,105,--,12.99,--,ON,"Navinchandra Desai and CO., Station Rd, Gaothan, Virar West, Virar, Maharashtra (NW)"
MH48AY0235,--,RTSVVMC,19.4644916,72.8042716,ON,RTSVVMC,CamperVan,21-10-2024 07:16:51,21-10-2024 07:16:51,IDLE,FMB920,0,352016706671567,18343122,--,--,ON,--,326,--,27.57,--,ON,"Podar Jumbo Kids virar, Yashwant sut tower, Behind Big Bazaar, Y.K Nagar Nx., Y K Nagar, Virar West, Virar, Maharashtra (SE)"
MH48C0050,--,RTSVVMC,19.4402916,72.8215333,ON,RTSVVMC,Compactor,21-10-2024 07:16:53,21-10-2024 07:16:53,IDLE,FMB920,0,352016706610565,6170490,0.84 km from Police chouki pragati Nagar,--,ON,--,216,--,24.84,--,ON,"Jagannath Multi speacility hospital, sai plaza bldg. 1st floor, manvel pada, nalasopara virar road ,virar east, Ekvira Darshan, Virar East, mumbai, Maharashtra (SW)"
MH04CB0116,--,SWM,19.4396549,72.87717,ON,F,Forklift,21-10-2024 07:16:57,21-10-2024 07:16:57,RUNNING,FMB920,0,352016709171151,7873715,--,--,ON,--,202,--,14.17,--,ON,"1, Wakanpada, Nalasopara East, Dhaniv, Maharashtra (SE)"
MH48J0760,--,SWM,19.4056316,72.8538866,ON,A,Crane,21-10-2024 07:16:55,21-10-2024 07:16:55,STOP,FMB920,12,352016706670924,4483724,--,--,OFF,--,93,--,11.76,--,ON,"Bhoidapada, Golani Naka, Vasai East, Waliv, Maharashtra (SW)"
MH48C0275,--,SWM,19.458065,72.8077183,ON,C,Crane,21-10-2024 07:16:13,21-10-2024 07:16:14,RUNNING,FMB920,12,352016707301891,6642592,--,--,ON,--,258,--,13.82,--,ON,"Bank Of Baroda, G-5, Ground Floor Suyash Building, Viva College Road, Vartak Ward, Virar West, Virar, Maharashtra (NW)"
MH48C0054,--,SWM,19.4301683,72.8488366,ON,F,Compactor,21-10-2024 07:16:55,21-10-2024 07:16:55,IDLE,FMB920,0,352016706301926,3983350,--,--,ON,--,284,--,24.78,--,ON,"Sai Ram Mandir, Hawai Pada, Nalasopara East, Bilalpada, Maharashtra (SE)"
mh48cb0119 Z18,--,SWM,19.34167,72.8038833,ON,I,Compactor,21-10-2024 07:16:51,21-10-2024 07:16:51,RUNNING,FMB920,0,352016708222237,11015881,--,--,ON,--,143,--,14.33,--,ON,"Dodke And sons, bhaji market, Koliwada, Vasai West, Vasai-Virar, Maharashtra (SW)"
MH48C0287,--,SWM,19.46147,72.7783866,ON,A,Crane,21-10-2024 07:16:58,21-10-2024 07:16:58,RUNNING,FMB920,32,352016707298055,7280140,--,--,ON,--,349,--,16.73,--,ON,"Shree Mangal Murti Mandir, Near old Viva college, Omkar Nagar, Agashi, Virar West, Virar, Maharashtra (SE)"
5755120532307,--,RTSVVMC,19.4084316,72.823165,ON,RTSVVMC,CamperVan,21-10-2024 07:16:58,21-10-2024 07:16:58,RUNNING,FMB920,8,352016708224043,5499008,2.34 km from U. S. School,--,ON,--,82,--,27.77,--,ON,"Sai Baba Mandir, Achole Rd, Shiv Chaya Chawl, Yashvant Viva Twp, Nalasopara East, Nala Sopara, Maharashtra (SW)"
MH48BM9474,--,MEDICAL DEPT,19.4257166,72.8233883,ON,B,CamperVan,21-10-2024 07:15:53,21-10-2024 07:15:54,RUNNING,FMB920,6,352592572818474,4881199,--,--,ON,--,180,--,14.36,--,ON,"Vasai Virar City Mahanagar Maternity Center, Taki Rd, Sarvodaya Nagar, Nalasopara East, Nala Sopara, Maharashtra (SE)"
MH48BM6849,--,RTSVVMC,19.3424183,72.8056033,ON,RTSVVMC,CamperVan,21-10-2024 07:15:24,21-10-2024 07:15:24,STOP,FMB920,0,352016708076062,3898216,--,--,OFF,--,0,--,12.46,--,ON,"Ganpati Mandir, Mathma Gandhi (MG) Road, Koliwada, Vasai West, Vasai-Virar, Maharashtra (SW)"
MH48J1173,--,FIRE DEPT,19.3486233,72.8109316,ON,D,Corner Fire,21-10-2024 07:15:54,21-10-2024 07:15:54,STOP,FMB920,0,352016707863734,915755,--,--,OFF,--,142,--,13.12,--,ON,"Foodstory, 1st Floor, Peoples Consumer Society, Tamtalao, MG Road, Besides Joggers park, Papdi, Orbhat, Vasai West, Vasai-Virar, Maharashtra (NW)"
5755120532471,MH48CC1464,RTSVVMC,19.449755,72.8093883,ON,RTSVVMC,Forklift,21-10-2024 07:15:10,21-10-2024 07:15:10,STOP,FMB920,0,352016707284675,3390534,"1.48 km from GAGANGIRI COMP(RANPADA), BOLINJ, VIRAR (W)",--,OFF,--,0,--,12.61,--,ON,"Ashwini Hospital, next to St stand, Gaothan, Virar West, Virar, Maharashtra (SW)"
MH48G1730,--,FIRE DEPT,19.3485966,72.810985,ON,I,CamperVan,21-10-2024 07:16:00,21-10-2024 07:16:00,IDLE,FMB920,0,352016707693123,597289,--,--,ON,--,77,--,14.23,--,ON,"Foodstory, 1st Floor, Peoples Consumer Society, Tamtalao, MG Road, Besides Joggers park, Papdi, Orbhat, Vasai West, Vasai-Virar, Maharashtra (NW)"
MH48CQ3363,--,FIRE DEPT,19.384645,72.8344083,ON,H,CamperVan,21-10-2024 07:15:52,21-10-2024 07:15:53,RUNNING,FMB920,22,352016707284287,3749200,--,--,ON,--,86,--,13.45,--,ON,"Bank of Baroda, Gauri App, Ambika Comm Complex,Navghar Road, Vasai East, Sinnerphata, Samarth Krupa Nagar, Vasai East, Vasai-Virar, Maharashtra (NW)"
MH48CB0230 Z18,--,SWM,19.3392833,72.8045033,ON,A,Truck,21-10-2024 07:15:51,21-10-2024 07:15:51,RUNNING,FMB920,7,352016706593290,5441126,--,--,ON,--,239,--,14.64,--,ON,"Gaondev mandir koliwada vasai gaon, Hathi Moholla Rd, Hathi Mohalla, Koliwada, Vasai West, Vasai-Virar, Maharashtra (SW)"
MH48CB0227,--,SWM,19.4191883,72.8575083,ON,F,Crane,21-10-2024 07:15:33,21-10-2024 07:15:33,STOP,FMB920,0,352016706666245,7072284,--,--,OFF,--,148,--,12.93,--,ON,"Durga mandir khairpada, Golani Naka, Vasai East, Waliv, Maharashtra (SE)"
MH48CB1389,--,SWM,19.4550916,72.8210966,ON,C,CamperVan,21-10-2024 07:16:00,21-10-2024 07:16:00,RUNNING,FMB920,17,352016706569324,3445473,--,--,ON,--,274,--,13.89,--,ON,"Pragati Super Market, Phoolpada Rd, RJ Nagar, Virar East, Virar, Maharashtra (NE)"
MH48C0277,--,SWM,19.3432,72.8035349,ON,I,Crane,21-10-2024 07:15:42,21-10-2024 07:15:42,IDLE,FMB920,0,352016707608105,5621978,--,--,ON,--,84,--,13.24,--,ON,"Axis Bank, Ground Floor, Janaki Talkies Compound, Parnaka, Padrikhan Wadi, Vasai West, Vasai-Virar, Maharashtra (SW)"
MH48C0282,--,SWM,19.45602,72.8095283,ON,C,Crane,21-10-2024 07:16:02,21-10-2024 07:16:02,RUNNING,FMB920,10,352016706663440,5067274,--,--,ON,--,325,--,14.22,--,ON,"Sanjivani Hospital, Vartak Ward, Virar West, Vartak Ward, Virar West, Virar, Maharashtra (NW)"
MH48AY237 Z8,--,SWM,19.4050933,72.8283566,ON,D,Compactor,21-10-2024 07:15:57,21-10-2024 07:15:57,RUNNING,FMB920,0,352016706590577,5566014,--,--,ON,--,153,--,24.25,--,ON,"ATM - Andhra Bank, Nalasopara - Vasai Link Rd, Pragati Nagar, Vasant Nagari, Vasai East, Vasai-Virar, Maharashtra (SE)"
MH48C0079,--,SWM,19.4589133,72.8103333,ON,A,Crane,21-10-2024 07:16:00,21-10-2024 07:16:00,RUNNING,FMB920,18,352016706551280,5121106,--,--,ON,--,93,--,13.87,--,ON,"Magnet Mall, Virar Flyover, Vartak Ward, Virar West, Virar, Maharashtra (SE)"
MH49C0292,--,SWM,19.4701316,72.8383033,ON,C,Forklift,21-10-2024 07:15:58,21-10-2024 07:15:58,RUNNING,FMB920,22,352016706551041,1247531,--,--,ON,--,106,--,13.78,--,ON,"J.K. Marble, Chandansar, Virar, Maharashtra (NE)"
MH48J0196,--,SWM,19.4247216,72.8094366,ON,E,Compactor,21-10-2024 07:16:01,21-10-2024 07:16:02,RUNNING,FMB920,9,352016706590833,3710438,1.24 km from Raj palace masjid,--,ON,--,311,--,13.92,--,ON,"Tree House Play Group, Shop Nos 21,22,23, Rajhans Complex, 2nd Road, Sriprastha, Nallasopara (W), Sriprastha, Nalasopara West, Mumbai - Thane, Maharashtra (NE)"
MH04FJ6600,--,SWM,19.451445,72.8067516,ON,A,Crane,21-10-2024 07:16:02,21-10-2024 07:16:02,RUNNING,FMB920,9,352016706570363,8828978,2.55 km from Raj palace masjid,--,ON,--,40,--,27.99,--,ON,"IDBI Bank, 1st Floor, Sidhi Manora, Opp. Ruchi Hotel Agashi Road, Station Rd, Kamanwala Nagar, Sheetal Nagar, Virar West, Virar, Maharashtra (SE)"
MH28D3300 Z12,--,SWM,19.4025383,72.85942,ON,F,Forklift,21-10-2024 07:15:56,21-10-2024 07:15:56,STOP,FMB920,0,352016706590817,5613506,--,--,OFF,--,194,--,12.12,--,ON,"Nidhi Industrial Complex, Sativali Rd, 16, Sativali Rd, Phase 2, Golani Naka, Vasai East, sativli, Maharashtra (SW)"
MH48J0754,--,SWM,19.435775,72.8181949,ON,B,Compactor,21-10-2024 07:15:57,21-10-2024 07:15:57,RUNNING,FMB920,22,352016706609930,7225419,0.47 km from Raj palace masjid,--,ON,--,171,--,13.71,--,ON,"A/203 SHASHIPRABHA COLONY, NR. THAKUR VIDYALAY, A/203 SHASHIPRABHA COLONY, NR. THAKUR VIDYALAY, Oswal Nagari, Nalasopara East, Nala Sopara, Maharashtra (NW)"
MH48J0749,--,SWM,19.422555,72.8205766,ON,B,Forklift,21-10-2024 07:15:55,21-10-2024 07:15:55,IDLE,FMB920,0,352016706610110,6994214,1.02 km from Raj palace masjid,--,ON,--,177,--,14.91,--,ON,"Noor Masjid Juma 2.30, Nilemore, Morya Nagar, Nala Sopara, Maharashtra (NE)"
MH48AY372 Z15,--,SWM,19.4061749,72.872335,ON,G,Compactor,21-10-2024 07:15:57,21-10-2024 07:15:58,IDLE,FMB920,0,352016706609963,3961637,--,--,ON,--,109,--,26.29,--,ON,"Sativali Naka, Golani Naka, Vasai East, sativli, Maharashtra (NW)"
MH48G0599,--,SWM,19.4595666,72.81304,ON,C,Forklift,21-10-2024 07:15:54,21-10-2024 07:15:55,RUNNING,FMB920,16,352016706554102,5165787,--,--,ON,--,56,--,14.09,--,ON,"Vasai Janata Sahakari Bank Ltd. - Virar East Branch, Bhagwati Plaza, 1st Floor, Nr. Flyover Bridge,, Veer Savarkar Marg, Gawad Wadi, Virar East, Virar, Maharashtra (NE)"
5755120532361,--,RTSVVMC,19.4716566,72.8200233,ON,RTSVVMC,CamperVan,21-10-2024 07:15:59,21-10-2024 07:15:59,RUNNING,FMB920,8,352016706590619,14159191,--,--,ON,--,32,--,27.18,--,ON,"205, Chandansar Rd, Sai Nath Nagar, Virar East, Virar, Maharashtra (NE)"
MH48AY245 Z17,--,SWM,19.3887,72.8053599,ON,H,Compactor,21-10-2024 07:16:01,21-10-2024 07:16:01,IDLE,FMB920,0,352016706590460,7273812,--,--,ON,--,247,--,27.47,--,ON,"Shree Tulja Bhavani Temple, Vasai-Nalasopra Salt Plant, Vasai West, Tarkhad, Maharashtra (SE)"
MH48J495 Z3,--,SWM,19.4028983,72.7793083,ON,B,Compactor,21-10-2024 07:16:00,21-10-2024 07:16:00,STOP,FMB920,0,352016706543295,7591564,--,--,OFF,--,219,--,13.19,--,ON,"Hotel Nityanand(Anna Hotel), Wagholi - Nirmal Road, Nirmal Rd, Nirmal, Nalasopara West, Nala Sopara, Maharashtra (NE)"
MH48CB0218,--,SWM,19.4646583,72.8055233,ON,A,Forklift,21-10-2024 07:16:02,21-10-2024 07:16:02,RUNNING,FMB920,43,352016706554037,7568318,--,--,ON,--,21,--,14.28,--,ON,"Narangi Bypass Rd, Y K Nagar, Virar West, Virar, Maharashtra (NE)"
MH04CU3366 Z15,--,SWM,19.4069133,72.873275,ON,G,Crane,21-10-2024 07:16:01,21-10-2024 07:16:02,STOP,FMB920,8,352016706590585,4692845,--,--,OFF,--,221,--,11.59,--,ON,"Sankat Mochan Hanuman Mandir, Sativali Rd, Rathod Nagar, Golani Naka, Waliv, Nala Sopara, Maharashtra (NE)"
5755120532380,--,RTSVVMC,19.4523233,72.8079366,ON,RTSVVMC,CamperVan,21-10-2024 07:16:01,21-10-2024 07:16:02,IDLE,FMB920,0,352016706554110,8948867,"1.38 km from GAGANGIRI COMP(RANPADA), BOLINJ, VIRAR (W)",--,ON,--,67,--,14.21,--,ON,"Vasai Janata Sahakari Bank - Virar West Branch, Haridarshan Apt., 1st Floor,, Raja Chatrapati Shivaji Marg, Virar West, Kamanwala Nagar, Virat Nagar, Virar East, Virar, Maharashtra (NW)"
MH04B1418 Z13,--,RTSVVMC,19.4261466,72.8384049,ON,F,Forklift,21-10-2024 07:15:59,21-10-2024 07:15:59,RUNNING,FMB920,10,352016706590478,5032400,1.69 km from Rahmat Nagar,--,ON,--,345,--,13.97,--,ON,"Pelhar Rd, Mahan, Nalasopara East, Bilalpada, Maharashtra (NW)"
MH48AY240 Z8,--,SWM,19.4048466,72.8262699,ON,A,Compactor,21-10-2024 07:15:57,21-10-2024 07:15:57,IDLE,FMB920,0,352016706553864,5924001,--,--,ON,--,67,--,27.65,--,ON,"Vrindavan Gardens, Vrindavan Gardens, Yashwant Viva Township,, New Nallasopara Vasai Link Road, Near D-Mart, Vasai (E), Yashvant Viva Twp, Nalasopara East, thane, Maharashtra (SE)"
MH48C0285,--,SWM,19.4511066,72.81309,ON,A,Truck,21-10-2024 07:15:59,21-10-2024 07:16:00,IDLE,FMB920,0,352016706543378,4237795,2.26 km from Raj palace masjid,--,ON,--,185,--,13.93,--,ON,"State Bank of India, Mohak Plaza, Gr. Floor, Nr, Manvelpada Rd, Pimpal Wadi, Virar East, Virar, Maharashtra (NW)"
Mh43E2233 Z18,--,RTSVVMC,19.3415116,72.808365,ON,I,Forklift,21-10-2024 07:15:26,21-10-2024 07:15:27,STOP,FMB920,0,352016706570389,10360634,--,--,OFF,--,0,--,12.61,--,ON,"GG College Grounds, St Gonsalo Garcia College, Ali Villa, Vasai West, Vasai-Virar, Maharashtra (SW)"
MH48Y238,--,SWM,19.4119533,72.8234366,ON,D,Compactor,21-10-2024 07:15:57,21-10-2024 07:15:57,IDLE,FMB920,0,352016706611639,5038438,1.98 km from Rehan Medical,--,ON,--,308,--,27.29,--,ON,"menuka chinese, ujala apt shop no 2, Alkapuri Station Rd, Yashvant Viva Twp, Nalasopara East, Nala Sopara, Maharashtra (NE)"
MH48CB0115,--,SWM,19.4225516,72.8200216,ON,E,Forklift,21-10-2024 07:15:31,21-10-2024 07:15:31,STOP,FMB920,0,352016706610169,152175,1.01 km from Raj palace masjid,--,OFF,--,358,--,13.17,--,ON,"Noor Masjid Juma 2.30, Nilemore, Morya Nagar, Nala Sopara, Maharashtra (NW)"
MH48C0080,--,SWM,19.4541849,72.8104283,ON,A,Forklift,21-10-2024 07:16:00,21-10-2024 07:16:00,STOP,FMB920,0,352016706554029,4910850,--,--,OFF,--,105,--,13.13,--,ON,"Navinchandra Desai and CO., Station Rd, Gaothan, Virar West, Virar, Maharashtra (NW)"
MH48AY0235,--,RTSVVMC,19.4644916,72.8042716,ON,RTSVVMC,CamperVan,21-10-2024 07:16:02,21-10-2024 07:16:02,IDLE,FMB920,0,352016706671567,18343122,--,--,ON,--,326,--,27.58,--,ON,"Podar Jumbo Kids virar, Yashwant sut tower, Behind Big Bazaar, Y.K Nagar Nx., Y K Nagar, Virar West, Virar, Maharashtra (SE)"
MH48C0050,--,RTSVVMC,19.4402916,72.8215333,ON,RTSVVMC,Compactor,21-10-2024 07:15:53,21-10-2024 07:15:54,IDLE,FMB920,0,352016706610565,6170490,0.84 km from Police chouki pragati Nagar,--,ON,--,216,--,24.74,--,ON,"Jagannath Multi speacility hospital, sai plaza bldg. 1st floor, manvel pada, nalasopara virar road ,virar east, Ekvira Darshan, Virar East, mumbai, Maharashtra (SW)"
MH04CB0116,--,SWM,19.4402766,72.877415,ON,F,Forklift,21-10-2024 07:16:01,21-10-2024 07:16:01,RUNNING,FMB920,7,352016709171151,7873645,--,--,ON,--,248,--,14.12,--,ON,"1, Wakanpada, Nalasopara East, Dhaniv, Maharashtra (SE)"
MH48C0275,--,SWM,19.4582016,72.8080933,ON,C,Crane,21-10-2024 07:16:00,21-10-2024 07:16:01,RUNNING,FMB920,9,352016707301891,6642549,--,--,ON,--,237,--,13.8,--,ON,"Indian Overseas Bank, Virar, Vartak Ward, Virar West, Virar, Maharashtra (NE)"
MH48C0054,--,SWM,19.4301683,72.8488366,ON,F,Compactor,21-10-2024 07:15:56,21-10-2024 07:15:57,IDLE,FMB920,0,352016706301926,3983350,--,--,ON,--,284,--,24.2,--,ON,"Sai Ram Mandir, Hawai Pada, Nalasopara East, Bilalpada, Maharashtra (SE)"
mh48cb0119 Z18,--,SWM,19.3416533,72.8039016,ON,I,Compactor,21-10-2024 07:16:01,21-10-2024 07:16:02,IDLE,FMB920,0,352016708222237,11015881,--,--,ON,--,176,--,14.3,--,ON,"Dodke And sons, bhaji market, Koliwada, Vasai West, Vasai-Virar, Maharashtra (SW)"
MH48C0287,--,SWM,19.4586033,72.77986,ON,A,Crane,21-10-2024 07:16:00,21-10-2024 07:16:00,RUNNING,FMB920,27,352016707298055,7279779,--,--,ON,--,319,--,16.65,--,ON,"The Bunker . Family Dining and Bar, Kumbharwada, Agashi, Virar West, Virar, Maharashtra (SE)"
5755120532307,--,RTSVVMC,19.4082683,72.8225133,ON,RTSVVMC,CamperVan,21-10-2024 07:15:57,21-10-2024 07:15:57,RUNNING,FMB920,3,352016708224043,5498929,2.34 km from U. S. School,--,ON,--,103,--,27.8,--,ON,"Auntys Vadapav Stall, Yashvant Viva Twp, Nalasopara East, Nala Sopara, Maharashtra (SE)"
MH48BM9474,--,MEDICAL DEPT,19.425995,72.8234033,ON,B,CamperVan,21-10-2024 07:15:01,21-10-2024 07:15:02,RUNNING,FMB920,7,352592572818474,4881152,--,--,ON,--,161,--,14.34,--,ON,"Vasai Virar City Mahanagar Maternity Center, Taki Rd, Sarvodaya Nagar, Nalasopara East, Nala Sopara, Maharashtra (NE)"
MH48BM6850,--,MEDICAL DEPT,19.405625,72.8734399,ON,G,CamperVan,21-10-2024 07:14:29,21-10-2024 07:14:29,STOP,FMB920,0,352592572732311,1629540,--,--,OFF,--,178,--,12.6,--,ON,"Mata bal Sangopan Kendra Health, 3, Sativali Rd, Golani Naka, Vasai East, sativli, Maharashtra (NW)"
MH48J1173,--,FIRE DEPT,19.3486233,72.8109316,ON,D,Corner Fire,21-10-2024 07:14:53,21-10-2024 07:14:54,IDLE,FMB920,0,352016707863734,915755,--,--,ON,--,142,--,14.24,--,ON,"Foodstory, 1st Floor, Peoples Consumer Society, Tamtalao, MG Road, Besides Joggers park, Papdi, Orbhat, Vasai West, Vasai-Virar, Maharashtra (NW)"
MH48G1730,--,FIRE DEPT,19.3485966,72.810985,ON,I,CamperVan,21-10-2024 07:15:00,21-10-2024 07:15:01,IDLE,FMB920,0,352016707693123,597289,--,--,ON,--,77,--,14.25,--,ON,"Foodstory, 1st Floor, Peoples Consumer Society, Tamtalao, MG Road, Besides Joggers park, Papdi, Orbhat, Vasai West, Vasai-Virar, Maharashtra (NW)"
MH48CQ3363,--,FIRE DEPT,19.3833649,72.8340966,ON,H,CamperVan,21-10-2024 07:14:59,21-10-2024 07:15:00,RUNNING,FMB920,6,352016707284287,3749011,--,--,ON,--,344,--,13.39,--,ON,"Navghar Police Station, Samarth Krupa Nagar, Vasai East, Vasai-Virar, Maharashtra (NW)"
MH48CB0230 Z18,--,SWM,19.339545,72.8048083,ON,A,Truck,21-10-2024 07:14:54,21-10-2024 07:14:54,RUNNING,FMB920,6,352016706593290,5441075,--,--,ON,--,196,--,14.61,--,ON,"Gaondev mandir koliwada vasai gaon, Hathi Moholla Rd, Hathi Mohalla, Koliwada, Vasai West, Vasai-Virar, Maharashtra (SE)"
MH48CB0227,--,SWM,19.4191883,72.8575083,ON,F,Crane,21-10-2024 07:15:01,21-10-2024 07:15:02,STOP,FMB920,0,352016706666245,7072284,--,--,OFF,--,148,--,12.97,--,ON,"Durga mandir khairpada, Golani Naka, Vasai East, Waliv, Maharashtra (SE)"
